"epoch","hdb_early - _step","hdb_early - _step__MIN","hdb_early - _step__MAX","hdb_early - backbone_lr","hdb_early - backbone_lr__MIN","hdb_early - backbone_lr__MAX","hdb_early - transformer_lr","hdb_early - transformer_lr__MIN","hdb_early - transformer_lr__MAX","hdb_early - mIoU","hdb_early - mIoU__MIN","hdb_early - mIoU__MAX","hdb_early - loss_growsp","hdb_early - loss_growsp__MIN","hdb_early - loss_growsp__MAX","hdb_early - loss_tarl","hdb_early - loss_tarl__MIN","hdb_early - loss_tarl__MAX","hdb_early - train_loss","hdb_early - train_loss__MIN","hdb_early - train_loss__MAX"
"255","12267.1875","12244","12290","0.009025413589767755","0.009007072081067345","0.009043484564209548","0.00018053230120039943","0.00018014144162134692","0.00018086969128419097","","","","381.3615942001343","381.3615942001343","381.3615942001343","37.49897414445877","37.49897414445877","37.49897414445877","400.11108127236366","400.11108127236366","400.11108127236366"
"256","12316.341463414634","12291","12338","0.008984046739641155","0.008969226221204612","0.009006256034364318","0.00017979962074873908","0.00017938452442409225","0.00018012512068728636","","","","381.72875118255615","381.72875118255615","381.72875118255615","36.794307589530945","36.794307589530945","36.794307589530945","400.1259049773216","400.1259049773216","400.1259049773216"
"257","12364.632653061224","12339","12386","0.008947938399373776","0.00893244077977272","0.008966736233018883","0.00017893458286025285","0.00017858136937968944","0.00017935133048844166","","","","381.1918001174927","381.1918001174927","381.1918001174927","36.953829646110535","36.953829646110535","36.953829646110535","399.66871494054794","399.66871494054794","399.66871494054794"
"258","12412.605263157895","12389","12434","0.00890844136077151","0.008890808490745989","0.00892569147891457","0.00017815195078635021","0.0001777990317321868","0.00017853072329789707","","","","380.7030348777771","380.7030348777771","380.7030348777771","36.682417154312134","36.682417154312134","36.682417154312134","399.04424345493317","399.04424345493317","399.04424345493317"
"259","12459.066666666668","12435","12482","0.008866719864998466","0.008850222038223622","0.008887379137193627","0.00017743107932519572","0.00017705663297054353","0.00017776473819538689","","","","381.17149591445923","381.17149591445923","381.17149591445923","35.915998339653015","35.915998339653015","35.915998339653015","399.12949508428574","399.12949508428574","399.12949508428574"
"260","12508.127659574468","12483","12531","0.00882606457300389","0.008809886081249422","0.008842377738656645","0.00017656761335519162","0.0001761446912585301","0.00017695219697287553","14.810657450684097","14.810657450684097","14.810657450684097","380.94614267349243","380.94614267349243","380.94614267349243","35.286313474178314","35.286313474178314","35.286313474178314","398.5892994105816","398.5892994105816","398.5892994105816"
"261","12554.685185185184","12533","12580","0.008789992843215895","0.008768950068618483","0.008806350156624725","0.0001757398556787497","0.00017532519278335695","0.00017612700313249452","","","","376.9251399040222","376.9251399040222","376.9251399040222","38.90061378479004","38.90061378479004","38.90061378479004","396.37544679641724","396.37544679641724","396.37544679641724"
"262","12604.020833333334","12581","12628","0.008746045994677544","0.008722870866722002","0.008764464617739814","0.00017488956165155782","0.0001744938306187421","0.00017528929235479626","","","","375.20513820648193","375.20513820648193","375.20513820648193","37.765403628349304","37.765403628349304","37.765403628349304","394.0878400206566","394.0878400206566","394.0878400206566"
"263","12653.054545454546","12629","12676","0.008700031582389035","0.008680690764983685","0.008720137792266373","0.00017404241422796122","0.00017359534687749848","0.0001744392023784013","","","","374.5928111076355","374.5928111076355","374.5928111076355","36.52736270427704","36.52736270427704","36.52736270427704","392.856492459774","392.856492459774","392.856492459774"
"264","12702.979166666666","12677","12724","0.00865609804046189","0.00863605878724266","0.008676995437431901","0.00017311957405260112","0.00017272117574485322","0.00017357687297735064","","","","373.404345035553","373.404345035553","373.404345035553","35.95842087268829","35.95842087268829","35.95842087268829","391.3835554718971","391.3835554718971","391.3835554718971"
"265","12747.089285714286","12725","12772","0.008614915796165202","0.008593649844759728","0.008635122296906191","0.00017232906403068774","0.00017183504767003273","0.0001727024459381238","","","","373.6591901779175","373.6591901779175","373.6591901779175","35.7262504696846","35.7262504696846","35.7262504696846","391.5223154127598","391.5223154127598","391.5223154127598"
"266","12798.698113207547","12773","12820","0.008567476489267738","0.008548777859490868","0.008590803251816301","0.00017135150842147054","0.0001709755571898174","0.000171778083733726","","","","374.2064862251282","374.2064862251282","374.2064862251282","35.16021716594696","35.16021716594696","35.16021716594696","391.78659480810165","391.78659480810165","391.78659480810165"
"267","12847.3125","12821","12868","0.008519892867562075","0.008501375271699167","0.008545893800652413","0.00017047266787363583","0.00017004697910465922","0.00017091787601304826","","","","374.98641300201416","374.98641300201416","374.98641300201416","34.89721703529358","34.89721703529358","34.89721703529358","392.43502151966095","392.43502151966095","392.43502151966095"
"268","12891.42","12869","12916","0.008477262252137492","0.008455319423681345","0.008500401327545192","0.00016965281964407557","0.0001691458174883968","0.00017000802655090387","","","","373.67153787612915","373.67153787612915","373.67153787612915","36.20902681350708","36.20902681350708","36.20902681350708","391.7760512828827","391.7760512828827","391.7760512828827"
"269","12943.73076923077","12917","12964","0.008429939997564504","0.008408695446198674","0.008454333312487326","0.00016856087053854237","0.00016817390892397347","0.00016900772594518023","","","","373.9543561935425","373.9543561935425","373.9543561935425","33.77886116504669","33.77886116504669","33.77886116504669","390.8437867760658","390.8437867760658","390.8437867760658"
"270","12989.509803921568","12966","13013","0.008383757135621351","0.008362520711962473","0.00840669896036122","0.00016773410010081043","0.00016723022010577558","0.000168094029204633","12.791979326212","12.791979326212","12.791979326212","372.81264638900757","372.81264638900757","372.81264638900757","33.712424993515015","33.712424993515015","33.712424993515015","389.6688588857651","389.6688588857651","389.6688588857651"
"271","13037.3125","13015","13062","0.008338832227505099","0.008316837273735356","0.008360501048405576","0.0001668074619942263","0.00016627547718284317","0.00016721002096811152","","","","366.2450966835022","366.2450966835022","366.2450966835022","37.844418704509735","37.844418704509735","37.844418704509735","385.16730603575706","385.16730603575706","385.16730603575706"
"272","13087.816326530612","13063","13110","0.008288226981924803","0.008265491856826568","0.008310708224642922","0.00016578580509850146","0.00016530983713653136","0.00016625504455061173","","","","365.5210003852844","365.5210003852844","365.5210003852844","36.36975437402725","36.36975437402725","36.36975437402725","383.70587757229805","383.70587757229805","383.70587757229805"
"273","13135.654545454545","13111","13158","0.008239786336899512","0.008216672936996456","0.008261357845778911","0.00016481215380640207","0.00016433345873992914","0.00016528917436931998","","","","364.72054529190063","364.72054529190063","364.72054529190063","36.17201787233353","36.17201787233353","36.17201787233353","382.8065542280674","382.8065542280674","382.8065542280674"
"274","13184.35593220339","13159","13206","0.008191949777426002","0.008167325126587667","0.008211448168074264","0.00016377380918606454","0.00016334650253175336","0.00016431256923516455","","","","368.1119661331177","368.1119661331177","368.1119661331177","38.440135419368744","38.440135419368744","38.440135419368744","387.33203384280205","387.33203384280205","387.33203384280205"
"275","13231.772727272728","13208","13254","0.008142020386137858","0.008120655042773726","0.00816204456870229","0.0001628303205433728","0.00016234913078995263","0.00016330427220299527","","","","365.3558397293091","365.3558397293091","365.3558397293091","34.83412790298462","34.83412790298462","34.83412790298462","382.7729036808014","382.7729036808014","382.7729036808014"
"276","13278.217391304348","13256","13302","0.008093918134574751","0.008067075375251259","0.008115323043630275","0.000161849684020788","0.00016134150750502519","0.00016226377240448006","","","","366.0476632118225","366.0476632118225","366.0476632118225","34.82165318727493","34.82165318727493","34.82165318727493","383.45848980546","383.45848980546","383.45848980546"
"277","13327.978723404256","13304","13350","0.00804170014335564","0.008016189917652752","0.008064920250749482","0.00016079574784316726","0.0001603455556065388","0.00016129840501498963","","","","364.39124631881714","364.39124631881714","364.39124631881714","33.60248821973801","33.60248821973801","33.60248821973801","381.19249042868614","381.19249042868614","381.19249042868614"
"278","13374.403846153846","13351","13398","0.007991225849143092","0.007965906860051882","0.008015101830472717","0.00015982094029590014","0.00015929617066847118","0.0001602367244541499","","","","364.6313805580139","364.6313805580139","364.6313805580139","33.360867351293564","33.360867351293564","33.360867351293564","381.3118142336607","381.3118142336607","381.3118142336607"
"279","13420.68888888889","13399","13446","0.007944494274935142","0.007915156673909044","0.007963709986113912","0.000158795730874293","0.0001583031334781809","0.00015927419972227826","","","","363.82353258132935","363.82353258132935","363.82353258132935","32.71698796749115","32.71698796749115","32.71698796749115","380.1820265650749","380.1820265650749","380.1820265650749"
"280","13468.657142857142","13447","13495","0.007891262667096048","0.007861710569354122","0.007911830844013487","0.0001578329220494171","0.0001573460185592366","0.0001582144360092461","11.702762492036927","11.702762492036927","11.702762492036927","363.0712594985962","363.0712594985962","363.0712594985962","32.456911861896515","32.456911861896515","32.456911861896515","379.29971542954445","379.29971542954445","379.29971542954445"
"281","13522.021276595744","13497","13544","0.007832004405075095","0.007808902331160963","0.00785947293427712","0.00015667766308502133","0.00015620061500606404","0.00015716707594871658","","","","367.43279123306274","367.43279123306274","367.43279123306274","38.35361534357071","38.35361534357071","38.35361534357071","386.6095989048481","386.6095989048481","386.6095989048481"
"282","13568.809523809523","13545","13592","0.007781430980423955","0.007756770403787689","0.007806644865730732","0.00015564135333791978","0.00015508987778641768","0.00015613289731461464","","","","366.41090393066406","366.41090393066406","366.41090393066406","37.52783477306366","37.52783477306366","37.52783477306366","385.1748213171959","385.1748213171959","385.1748213171959"
"283","13616.5","13593","13640","0.007729802101836395","0.0077030567850836975","0.007751077580131993","0.00015454868298014267","0.00015401522355643356","0.00015506710649009997","","","","365.8104419708252","365.8104419708252","365.8104419708252","36.17248260974884","36.17248260974884","36.17248260974884","383.8966832756996","383.8966832756996","383.8966832756996"
"284","13665","13642","13688","0.007674866060536193","0.00765121225986637","0.007698464766450871","0.00015347143654427823","0.0001529548332632612","0.00015396929532901743","","","","365.389545917511","365.389545917511","365.389545917511","35.771329164505005","35.771329164505005","35.771329164505005","383.2752104997635","383.2752104997635","383.2752104997635"
"285","13715.972222222223","13690","13736","0.007615385452026543","0.007593138898922367","0.007644269292733166","0.0001523404729593288","0.00015186277797844735","0.0001527927342076754","","","","365.1691918373108","365.1691918373108","365.1691918373108","35.58707904815674","35.58707904815674","35.58707904815674","382.96273136138916","382.96273136138916","382.96273136138916"
"286","13762.117647058823","13738","13784","0.0075643080633819955","0.007536934368406347","0.007589639044557043","0.00015123682440236933","0.00015073868736812694","0.0001517694408161524","","","","365.5299038887024","365.5299038887024","365.5299038887024","34.434426069259644","34.434426069259644","34.434426069259644","382.7471169233322","382.7471169233322","382.7471169233322"
"287","13809.560975609756","13786","13832","0.007509830508528323","0.007481479136945","0.007534583004372313","0.0001501573038940876","0.00014970062239791297","0.0001506916600874463","","","","364.9089980125427","364.9089980125427","364.9089980125427","34.02036851644516","34.02036851644516","34.02036851644516","381.9191822707653","381.9191822707653","381.9191822707653"
"288","13855.826086956522","13834","13880","0.00745650680991057","0.0074315779139764344","0.00747911022463864","0.0001490676694832177","0.00014851231794825922","0.0001495348114843408","","","","364.53059673309326","364.53059673309326","364.53059673309326","33.66204631328583","33.66204631328583","33.66204631328583","381.3616198897362","381.3616198897362","381.3616198897362"
"289","13905.092592592593","13881","13928","0.007397112101371526","0.0073705549892582834","0.007423229826337099","0.00014794665774192485","0.00014738707669983487","0.0001484884590420828","","","","363.45108222961426","363.45108222961426","363.45108222961426","33.47634905576706","33.47634905576706","33.47634905576706","380.1892567574978","380.1892567574978","380.1892567574978"
"290","13954.102040816326","13929","13977","0.007341715347538263","0.007312702200438372","0.0073681525043660075","0.000146778680472408","0.00014625404400876745","0.00014733901994940987","13.637507612506118","13.637507612506118","13.637507612506118","363.5043249130249","363.5043249130249","363.5043249130249","33.35514849424362","33.35514849424362","33.35514849424362","380.1818991601467","380.1818991601467","380.1818991601467"
"291","14003.666666666666","13980","14026","0.007282447932077028","0.007255670308564348","0.007307863094817643","0.0001456895862892861","0.00014513775296005034","0.00014620565983105256","","","","362.94356203079224","362.94356203079224","362.94356203079224","36.28107535839081","36.28107535839081","36.28107535839081","381.08409970998764","381.08409970998764","381.08409970998764"
"292","14050.186046511628","14027","14074","0.007228155609838126","0.007198267536704092","0.007253235126086831","0.00014456992542003893","0.00014398985338295902","0.00014508905602457825","","","","361.7003436088562","361.7003436088562","361.7003436088562","34.92087113857269","34.92087113857269","34.92087113857269","379.16077917814255","379.16077917814255","379.16077917814255"
"293","14098.09090909091","14076","14122","0.007172445404703832","0.007141736047183121","0.007195816781033942","0.0001433558166383672","0.00014285937223552957","0.00014384278843881753","","","","361.4858422279358","361.4858422279358","361.4858422279358","33.71934977173805","33.71934977173805","33.71934977173805","378.3455171138048","378.3455171138048","378.3455171138048"
"294","14149.137254901962","14123","14170","0.007106909988070899","0.007082387165716015","0.007139270439838134","0.00014219789486074913","0.00014167254557208967","0.00014273608391121115","","","","360.25998735427856","360.25998735427856","360.25998735427856","33.60133069753647","33.60133069753647","33.60133069753647","377.0606527030468","377.0606527030468","377.0606527030468"
"295","14194.67924528302","14171","14218","0.007050887010894967","0.007023928619945106","0.007078665897425315","0.0001411130150073421","0.00014055340122446372","0.000141622937956569","","","","359.72411346435547","359.72411346435547","359.72411346435547","33.409896552562714","33.409896552562714","33.409896552562714","376.4290617406368","376.4290617406368","376.4290617406368"
"296","14244.3","14219","14266","0.006995138986750703","0.006965137297768985","0.007022681171433053","0.0001397977168852765","0.00013932783151050072","0.00014037875845877504","","","","360.0916247367859","360.0916247367859","360.0916247367859","32.52739837765694","32.52739837765694","32.52739837765694","376.35532392561436","376.35532392561436","376.35532392561436"
"297","14291.91304347826","14267","14314","0.006936232357456797","0.0069060228658122495","0.006963882873741226","0.00013865046631967822","0.000138120457316245","0.00013927765747482452","","","","359.53351974487305","359.53351974487305","359.53351974487305","32.33149120211601","32.33149120211601","32.33149120211601","375.69926534593105","375.69926534593105","375.69926534593105"
"298","14340.888888888889","14315","14362","0.006870422491158219","0.006846595043826061","0.006904761672524499","0.0001375645658425382","0.00013693190087652124","0.00013809523345049","","","","360.12671184539795","360.12671184539795","360.12671184539795","32.05650877952576","32.05650877952576","32.05650877952576","376.1549662351608","376.1549662351608","376.1549662351608"
"299","14385.380952380952","14363","14410","0.006822469783628047","0.006786863603090003","0.006845327288647053","0.00013633740022723137","0.0001357882284246836","0.00013688118792228572","","","","359.5845651626587","359.5845651626587","359.5845651626587","31.571837782859802","31.571837782859802","31.571837782859802","375.3704840540886","375.3704840540886","375.3704840540886"
"300","14437.520833333334","14413","14459","0.006751587585790166","0.0067268383648054495","0.00678304087859533","0.00013515032138202267","0.00013456236977690405","0.0001356608175719066","12.32991979415108","12.32991979415108","12.32991979415108","358.4295926094055","358.4295926094055","358.4295926094055","30.892238467931747","30.892238467931747","30.892238467931747","373.8757118433714","373.8757118433714","373.8757118433714"
"301","14485.411764705883","14462","14508","0.006697691820786557","0.006671672701163357","0.006724277731218801","0.00013386709314008633","0.00013333058396961501","0.00013448555462437602","","","","355.7105321884155","355.7105321884155","355.7105321884155","34.64438986778259","34.64438986778259","34.64438986778259","373.0327271223068","373.0327271223068","373.0327271223068"
"302","14533.860465116279","14509","14556","0.006635683237816588","0.006607237808766169","0.006662670268660402","0.000132701287843906","0.00013211892040616906","0.00013330486024916145","","","","355.3695297241211","355.3695297241211","355.3695297241211","34.22598099708557","34.22598099708557","34.22598099708557","372.4825202226639","372.4825202226639","372.4825202226639"
"303","14582.98076923077","14557","14604","0.0065767028058796705","0.006555473983550407","0.0065981927826797935","0.00013138339041044453","0.000130901975830697","0.00013209308224630196","","","","355.2890148162842","355.2890148162842","355.2890148162842","32.86576044559479","32.86576044559479","32.86576044559479","371.7218950390816","371.7218950390816","371.7218950390816"
"304","14628.245283018869","14605","14652","0.006516561231513499","0.0064839975168221415","0.006543801373989752","0.00013027836895186217","0.00012970600240271314","0.00013087602747979504","","","","354.2482023239136","354.2482023239136","354.2482023239136","32.22421479225159","32.22421479225159","32.22421479225159","370.36030972003937","370.36030972003937","370.36030972003937"
"305","14678.46511627907","14653","14700","0.006447829915324372","0.006423959932514406","0.006482694803050119","0.00012909301691134414","0.00012847919865028811","0.00012962783957833106","","","","354.45474910736084","354.45474910736084","354.45474910736084","31.649963676929474","31.649963676929474","31.649963676929474","370.2797309458256","370.2797309458256","370.2797309458256"
"306","14726.535714285714","14701","14748","0.006388217725995226","0.006361073055430857","0.006420036545201832","0.00012781645612899522","0.00012724771233850923","0.0001284268889360025","","","","353.61297512054443","353.61297512054443","353.61297512054443","31.478088080883026","31.478088080883026","31.478088080883026","369.35201916098595","369.35201916098595","369.35201916098595"
"307","14773.22641509434","14749","14796","0.006329861752890169","0.006304538368139399","0.006359760392627513","0.0001265916274867759","0.0001260117459516112","0.00012716895257226267","","","","353.8504023551941","353.8504023551941","353.8504023551941","31.10221567749977","31.10221567749977","31.10221567749977","369.401510193944","369.401510193944","369.401510193944"
"308","14822.81081081081","14797","14844","0.0062666671567084406","0.00623725347907086","0.0062966353557629235","0.00012532100004926977","0.0001247450695814172","0.00012595905532690523","","","","353.687283039093","353.687283039093","353.687283039093","30.172461807727814","30.172461807727814","30.172461807727814","368.7735139429569","368.7735139429569","368.7735139429569"
"309","14870.1875","14845","14892","0.006205337401443098","0.006175033448625481","0.006235931730526657","0.0001240702593171391","0.00012355370235451744","0.00012469219779976992","","","","353.3364796638489","353.3364796638489","353.3364796638489","30.288575559854507","30.288575559854507","30.288575559854507","368.48076744377613","368.48076744377613","368.48076744377613"
"310","14917.584905660377","14893","14941","0.006142785060584859","0.006113950101566748","0.0061737074828343615","0.00012288895245725223","0.0001223321923426474","0.00012347414965668723","14.117661735827108","14.117661735827108","14.117661735827108","352.3147921562195","352.3147921562195","352.3147921562195","30.495086759328842","30.495086759328842","30.495086759328842","367.5623355358839","367.5623355358839","367.5623355358839"
"311","14967.675675675675","14943","14990","0.00608617459809219","0.006056691606959475","0.006111290254343658","0.00012154054547324984","0.00012100048106862466","0.00012209278380963622","","","","353.8337125778198","353.8337125778198","353.8337125778198","34.50606155395508","34.50606155395508","34.50606155395508","371.08674335479736","371.08674335479736","371.08674335479736"
"312","15013.288888888888","14991","15038","0.0060235274714074095","0.005988592476398382","0.006048690307860246","0.00012038521251303264","0.0001198253344446003","0.00012092045165294214","","","","352.8276696205139","352.8276696205139","352.8276696205139","33.430507838726044","33.430507838726044","33.430507838726044","369.54292353987694","369.54292353987694","369.54292353987694"
"313","15066.918367346938","15043","15086","0.00594869378039115","0.00592432410885562","0.005977892557695883","0.00011902983185256565","0.0001184864821771124","0.00011961135952170225","","","","352.3558979034424","352.3558979034424","352.3558979034424","32.276891738176346","32.276891738176346","32.276891738176346","368.49434377253056","368.49434377253056","368.49434377253056"
"314","15114.510638297872","15087","15134","0.005888225853392531","0.005865271920500652","0.005922983460660596","0.00011775026892495459","0.00011722481996257646","0.00011832558382364671","","","","351.0686650276184","351.0686650276184","351.0686650276184","31.379979014396667","31.379979014396667","31.379979014396667","366.75865453481674","366.75865453481674","366.75865453481674"
"315","15159.104166666666","15135","15182","0.005829277725146742","0.005799362892894496","0.005859897228996463","0.00011659776433414729","0.00011596032566337991","0.00011714418997638489","","","","353.9553470611572","353.9553470611572","353.9553470611572","34.5378215610981","34.5378215610981","34.5378215610981","371.2242578417063","371.2242578417063","371.2242578417063"
"316","15209.066666666668","15183","15230","0.0057616314678376294","0.005738708074131439","0.005789935380963885","0.00011531353282039594","0.00011490906328177455","0.00011593339228090744","","","","352.88021993637085","352.88021993637085","352.88021993637085","31.049438893795013","31.049438893795013","31.049438893795013","368.40493938326836","368.40493938326836","368.40493938326836"
"317","15255.837209302326","15231","15278","0.005703300059724665","0.005671183644422961","0.005733311011858907","0.00011400910811440922","0.00011345070797725105","0.00011455826152553839","","","","352.0471258163452","352.0471258163452","352.0471258163452","30.772618532180786","30.772618532180786","30.772618532180786","367.4334350824356","367.4334350824356","367.4334350824356"
"318","15304.837209302326","15281","15326","0.005634232772713674","0.005608950568404918","0.0056671280817619605","0.00011280903336198383","0.00011220609033380327","0.00011334256163523921","","","","350.8058648109436","350.8058648109436","350.8058648109436","30.119429290294647","30.119429290294647","30.119429290294647","365.8655794560909","365.8655794560909","365.8655794560909"
"319","15351.961538461539","15327","15374","0.005575864164517174","0.00554390960581953","0.005606242535959637","0.000111448620102034","0.00011087819211639059","0.00011212485071919275","","","","351.29211139678955","351.29211139678955","351.29211139678955","29.86343652009964","29.86343652009964","29.86343652009964","366.22382965683937","366.22382965683937","366.22382965683937"
"320","15397.959183673469","15376","15423","0.005516284719700362","0.005488279491922446","0.005541197464160542","0.00011024942231774503","0.00010960266418155781","0.00011082394928321084","11.058619938149086","11.058619938149086","11.058619938149086","350.030396938324","350.030396938324","350.030396938324","30.283213019371033","30.283213019371033","30.283213019371033","365.1720034480095","365.1720034480095","365.1720034480095"
"321","15449.018181818183","15425","15472","0.005449085633508593","0.005417637244923423","0.005478775369602167","0.00010893253137194695","0.00010832555741706607","0.00010957550739204336","","","","350.1221113204956","350.1221113204956","350.1221113204956","36.05089110136032","36.05089110136032","36.05089110136032","368.14755687117577","368.14755687117577","368.14755687117577"
"322","15498.0625","15475","15520","0.005381329400140836","0.0053523540904092705","0.005409480537769851","0.00010768045478414754","0.00010707429622597391","0.00010824399126290095","","","","348.46499967575073","348.46499967575073","348.46499967575073","34.448355317115784","34.448355317115784","34.448355317115784","365.6891773343086","365.6891773343086","365.6891773343086"
"323","15545.282608695652","15522","15568","0.005322338024557335","0.005293819624371222","0.005349632570054708","0.00010636651178975229","0.00010576744756525492","0.00010699265140109418","","","","347.9933156967163","347.9933156967163","347.9933156967163","33.33380854129791","33.33380854129791","33.33380854129791","364.66021996736526","364.66021996736526","364.66021996736526"
"324","15595.66","15570","15616","0.005255728784468036","0.005224343254455968","0.005285648626023569","0.00010495300108629433","0.00010454137447888064","0.00010549505549513266","","","","347.5195999145508","347.5195999145508","347.5195999145508","32.760681092739105","32.760681092739105","32.760681092739105","363.89994046092033","363.89994046092033","363.89994046092033"
"325","15644.64705882353","15618","15664","0.005187598785174765","0.005160277246826726","0.005220254925247741","0.00010372585049258329","0.00010323281330144574","0.00010443235436357439","","","","347.1034507751465","347.1034507751465","347.1034507751465","32.286558628082275","32.286558628082275","32.286558628082275","363.2467300891876","363.2467300891876","363.2467300891876"
"326","15689.80487804878","15665","15712","0.005129888981359449","0.005098912620359662","0.005157550374651282","0.00010249005489857191","0.00010197825240719324","0.00010317827633305123","","","","347.5970983505249","347.5970983505249","347.5970983505249","31.64207923412323","31.64207923412323","31.64207923412323","363.4181379675865","363.4181379675865","363.4181379675865"
"327","15737.392156862745","15713","15760","0.005063568235723557","0.005036169000013935","0.005092093239223064","0.00010126790279727807","0.0001007233800002787","0.00010189642025897004","","","","347.18530797958374","347.18530797958374","347.18530797958374","31.494365513324738","31.494365513324738","31.494365513324738","362.9324907362461","362.9324907362461","362.9324907362461"
"328","15785.26","15761","15808","0.004999597775189145","0.0049693273781887","0.0050307126218113","0.0000999920055671537","0.00009935926559914676","0.00010058697042590721","","","","346.326651096344","346.326651096344","346.326651096344","30.969736129045486","30.969736129045486","30.969736129045486","361.81151916086674","361.81151916086674","361.81151916086674"
"329","15831.847826086956","15809","15856","0.004937071708073999","0.004905218987051498","0.004965235090754485","0.00009876328367507525","0.00009813165740873529","0.00009933198368224178","","","","346.3308353424072","346.3308353424072","346.3308353424072","30.8602836728096","30.8602836728096","30.8602836728096","361.760977178812","361.760977178812","361.760977178812"
"330","15881.408163265307","15857","15905","0.004871387475047335","0.004842489625348717","0.004899763525089891","0.0000974555236922827","0.0000968225236669488","0.00009804982483103536","13.323260514728274","13.323260514728274","13.323260514728274","346.4070029258728","346.4070029258728","346.4070029258728","30.39116632938385","30.39116632938385","30.39116632938385","361.6025860905647","361.6025860905647","361.6025860905647"
"331","15931.62962962963","15907","15954","0.004809090225466748","0.004777059505384726","0.004838399334927714","0.00009608093560164603","0.00009551393491088069","0.00009676798669855429","","","","352.8275570869446","352.8275570869446","352.8275570869446","31.938620567321777","31.938620567321777","31.938620567321777","368.79686737060547","368.79686737060547","368.79686737060547"
"332","15981.463414634147","15955","16002","0.004741563947785331","0.0047116676217372555","0.004774334002400635","0.00009478825017411383","0.00009426058974351811","0.00009543217133222929","","","","351.0077295303345","351.0077295303345","351.0077295303345","31.269016295671463","31.269016295671463","31.269016295671463","366.6422376781702","366.6422376781702","366.6422376781702"
"333","16026.536585365853","16006","16050","0.0046852870364248326","0.004657211684463198","0.004706220375628778","0.00009355013327916269","0.00009295371819181459","0.00009412440751257557","","","","350.1115369796753","350.1115369796753","350.1115369796753","30.372237145900726","30.372237145900726","30.372237145900726","365.29765555262566","365.29765555262566","365.29765555262566"
"334","16073.8125","16051","16098","0.0046167196633947515","0.004583762129146698","0.004646325188701305","0.00009235907078721786","0.00009167524258293396","0.00009292650377402611","","","","350.476788520813","350.476788520813","350.476788520813","29.913422167301178","29.913422167301178","29.913422167301178","365.4334996044636","365.4334996044636","365.4334996044636"
"335","16120.66","16099","16146","0.004554518861571556","0.004522622505509277","0.004582402755076577","0.00009111810037837967","0.00009045245011018554","0.00009164805510153153","","","","349.8709101676941","349.8709101676941","349.8709101676941","29.146175801753998","29.146175801753998","29.146175801753998","364.4439980685711","364.4439980685711","364.4439980685711"
"336","16170.67441860465","16147","16194","0.004486330768403711","0.004456130394180471","0.004518548987183174","0.00008984243060207622","0.00008933959848710686","0.00009037097974366348","","","","350.6754231452942","350.6754231452942","350.6754231452942","29.254630506038666","29.254630506038666","29.254630506038666","365.3027383983135","365.3027383983135","365.3027383983135"
"337","16220.565217391304","16196","16242","0.00442120892595819","0.004396505676980119","0.00444528345497582","0.00008845536143283979","0.00008784886850411038","0.00008906836828914367","","","","349.1829195022583","349.1829195022583","349.1829195022583","28.74903765320778","28.74903765320778","28.74903765320778","363.5574383288622","363.5574383288622","363.5574383288622"
"338","16268.040816326531","16243","16290","0.004357205498954383","0.004328856355577041","0.0043910894315950825","0.0000872289357263998","0.00008657712711154081","0.00008782178863190166","","","","349.84360694885254","349.84360694885254","349.84360694885254","28.028405964374542","28.028405964374542","28.028405964374542","363.8578099310398","363.8578099310398","363.8578099310398"
"339","16315.222222222223","16291","16338","0.0043011332480733366","0.004265379640449103","0.004326152896755925","0.00008581743216721226","0.00008530759280898207","0.00008655009202274898","","","","348.4625005722046","348.4625005722046","348.4625005722046","27.871145755052567","27.871145755052567","27.871145755052567","362.3980734497309","362.3980734497309","362.3980734497309"
"340","16364.07142857143","16339","16387","0.004234514144929206","0.004202023716831005","0.004259982797508288","0.00008464684570147252","0.00008412127803990584","0.00008528060694878792","11.21371878963384","11.21371878963384","11.21371878963384","349.0355739593506","349.0355739593506","349.0355739593506","27.617404282093048","27.617404282093048","27.617404282093048","362.8442761003971","362.8442761003971","362.8442761003971"
"341","16412.625","16389","16436","0.004173335867266637","0.004138799001871178","0.004200677107105505","0.00008337467352957926","0.00008280285542007077","0.0000840135421421101","","","","344.9672780036926","344.9672780036926","344.9672780036926","32.109855592250824","32.109855592250824","32.109855592250824","361.02220579981804","361.02220579981804","361.02220579981804"
"342","16458.666666666668","16437","16484","0.004112933708105051","0.004082419818120937","0.0041374552968430145","0.0000821644495746172","0.00008151431782288762","0.0000827491059368603","","","","342.7269015312195","342.7269015312195","342.7269015312195","30.906755715608597","30.906755715608597","30.906755715608597","358.1802793890238","358.1802793890238","358.1802793890238"
"343","16510.754716981133","16486","16532","0.004041202470070975","0.004014122063767201","0.0040730348012533125","0.00008084324829172462","0.00008025569513884866","0.00008143388719513664","","","","342.94263648986816","342.94263648986816","342.94263648986816","30.568533778190613","30.568533778190613","30.568533778190613","358.22690337896347","358.22690337896347","358.22690337896347"
"344","16557.745454545453","16533","16580","0.003980826231224547","0.003951349692139755","0.004011447523601619","0.00007958865591374871","0.00007908034834705787","0.00008022895047203238","","","","341.5490245819092","341.5490245819092","341.5490245819092","29.98091211915016","29.98091211915016","29.98091211915016","356.53948064148426","356.53948064148426","356.53948064148426"
